date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:44:20	367451/367451	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Aug%202020%2002:44:18%20GMT	https://accounts.google.com/SignUpWithoutGmail?dsh=1428813315007465846&continue=https%3A%2F%2Faccounts.google.com%2FManageAccount%3Fnc%3D1	C:/Users/curts/Downloads/Arduino%20AC%20Workshop/accounts.google.com/SignUpWithoutGmail8dd9.html	(from https://accounts.google.com/SignUp?continue=https%3A%2F%2Faccounts.google.com%2FManageAccount%3Fnc%3D1)
19:44:20	311/311	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2014%20Aug%202020%2002:44:19%20GMT	https://accounts.google.com/AccountChooser?continue=https%3A%2F%2Faccounts.google.com%2FManageAccount%3Fnc%3D1&dsh=-4925506108256398121	C:/Users/curts/Downloads/Arduino%20AC%20Workshop/accounts.google.com/AccountChooser.1390d59.delayed	(from https://accounts.google.com/ServiceLogin?continue=https%3A%2F%2Faccounts.google.com%2FManageAccount%3Fnc%3D1&dsh=-4925506108256398121)
19:44:20	0/-1	---M--	302	error ('')			https://accounts.google.com/TOS?loc=US&hl=en&privacy=true	C:/Users/curts/Downloads/Arduino%20AC%20Workshop/accounts.google.com/TOS.13a07dc.delayed	(from https://accounts.google.com/ServiceLogin?continue=https%3A%2F%2Faccounts.google.com%2FManageAccount%3Fnc%3D1&dsh=-4925506108256398121)
19:44:20	0/-1	---M--	302	error ('')			https://accounts.google.com/TOS?loc=US&hl=en	C:/Users/curts/Downloads/Arduino%20AC%20Workshop/accounts.google.com/TOS.13bc479.delayed	(from https://accounts.google.com/ServiceLogin?continue=https%3A%2F%2Faccounts.google.com%2FManageAccount%3Fnc%3D1&dsh=-4925506108256398121)
19:44:21	0/-1	---M--	302	error ('')			https://accounts.google.com/TOS?loc=US&hl=en	C:/Users/curts/Downloads/Arduino%20AC%20Workshop/accounts.google.com/TOS.13dc479.delayed	(from https://accounts.google.com/SignUp?dsh=-4925506108256398121&continue=https%3A%2F%2Faccounts.google.com%2FManageAccount%3Fnc%3D1&hl=en)
19:44:21	0/-1	---M--	302	error ('')			https://accounts.google.com/TOS?loc=US&hl=en&privacy=true	C:/Users/curts/Downloads/Arduino%20AC%20Workshop/accounts.google.com/TOS.13e07dc.delayed	(from https://accounts.google.com/SignUp?dsh=-4925506108256398121&continue=https%3A%2F%2Faccounts.google.com%2FManageAccount%3Fnc%3D1&hl=en)
19:44:21	0/-1	---M--	302	error ('')			https://accounts.google.com/TOS?loc=US&hl=en	C:/Users/curts/Downloads/Arduino%20AC%20Workshop/accounts.google.com/TOS.13fc479.delayed	(from https://accounts.google.com/SignUp?dsh=-4925506108256398121&continue=https%3A%2F%2Faccounts.google.com%2FManageAccount%3Fnc%3D1&hl=en)
19:44:21	367518/367518	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Aug%202020%2002:44:19%20GMT	https://accounts.google.com/SignUpWithoutGmail?dsh=-4925506108256398121&continue=https%3A%2F%2Faccounts.google.com%2FManageAccount%3Fnc%3D1&hl=en	C:/Users/curts/Downloads/Arduino%20AC%20Workshop/accounts.google.com/SignUpWithoutGmail6eb5.html	(from https://accounts.google.com/SignUp?dsh=-4925506108256398121&continue=https%3A%2F%2Faccounts.google.com%2FManageAccount%3Fnc%3D1&hl=en)
19:44:21	311/311	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2014%20Aug%202020%2002:44:20%20GMT	https://accounts.google.com/AccountChooser?continue=https%3A%2F%2Faccounts.google.com%2FManageAccount%3Fnc%3D1&dsh=1428813315007465846	C:/Users/curts/Downloads/Arduino%20AC%20Workshop/accounts.google.com/AccountChooser.1401bb1.delayed	(from https://accounts.google.com/ServiceLogin?continue=https%3A%2F%2Faccounts.google.com%2FManageAccount%3Fnc%3D1&dsh=1428813315007465846)
19:44:21	0/-1	---M--	302	error ('')			https://accounts.google.com/TOS?loc=US&hl=en&privacy=true	C:/Users/curts/Downloads/Arduino%20AC%20Workshop/accounts.google.com/TOS.14107dc.delayed	(from https://accounts.google.com/ServiceLogin?continue=https%3A%2F%2Faccounts.google.com%2FManageAccount%3Fnc%3D1&dsh=1428813315007465846)
19:44:21	0/-1	---M--	302	error ('')			https://accounts.google.com/TOS?loc=US&hl=en	C:/Users/curts/Downloads/Arduino%20AC%20Workshop/accounts.google.com/TOS.142c479.delayed	(from https://accounts.google.com/ServiceLogin?continue=https%3A%2F%2Faccounts.google.com%2FManageAccount%3Fnc%3D1&dsh=1428813315007465846)
19:44:22	0/-1	---M--	302	error ('')			https://accounts.google.com/TOS?loc=US&hl=en	C:/Users/curts/Downloads/Arduino%20AC%20Workshop/accounts.google.com/TOS.144c479.delayed	(from https://accounts.google.com/SignUpWithoutGmail?dsh=1428813315007465846&continue=https%3A%2F%2Faccounts.google.com%2FManageAccount%3Fnc%3D1)
19:44:22	0/-1	---M--	302	error ('')			https://accounts.google.com/TOS?loc=US&hl=en&privacy=true	C:/Users/curts/Downloads/Arduino%20AC%20Workshop/accounts.google.com/TOS.14507dc.delayed	(from https://accounts.google.com/SignUpWithoutGmail?dsh=1428813315007465846&continue=https%3A%2F%2Faccounts.google.com%2FManageAccount%3Fnc%3D1)
19:44:22	0/-1	---M--	302	error ('')			https://accounts.google.com/TOS?loc=US&hl=en	C:/Users/curts/Downloads/Arduino%20AC%20Workshop/accounts.google.com/TOS.146c479.delayed	(from https://accounts.google.com/SignUpWithoutGmail?dsh=1428813315007465846&continue=https%3A%2F%2Faccounts.google.com%2FManageAccount%3Fnc%3D1)
19:44:22	0/-1	---M--	302	error ('')			https://accounts.google.com/TOS?loc=US&hl=en	C:/Users/curts/Downloads/Arduino%20AC%20Workshop/accounts.google.com/TOS.147c479.delayed	(from https://accounts.google.com/SignUpWithoutGmail?dsh=-4925506108256398121&continue=https%3A%2F%2Faccounts.google.com%2FManageAccount%3Fnc%3D1&hl=en)
19:44:22	0/-1	---M--	302	error ('')			https://accounts.google.com/TOS?loc=US&hl=en&privacy=true	C:/Users/curts/Downloads/Arduino%20AC%20Workshop/accounts.google.com/TOS.14807dc.delayed	(from https://accounts.google.com/SignUpWithoutGmail?dsh=-4925506108256398121&continue=https%3A%2F%2Faccounts.google.com%2FManageAccount%3Fnc%3D1&hl=en)
19:44:22	0/-1	---M--	302	error ('')			https://accounts.google.com/TOS?loc=US&hl=en	C:/Users/curts/Downloads/Arduino%20AC%20Workshop/accounts.google.com/TOS.149c479.delayed	(from https://accounts.google.com/SignUpWithoutGmail?dsh=-4925506108256398121&continue=https%3A%2F%2Faccounts.google.com%2FManageAccount%3Fnc%3D1&hl=en)
19:44:22	368379/368379	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Aug%202020%2002:44:20%20GMT	https://accounts.google.com/SignUp?dsh=1428813315007465846&continue=https%3A%2F%2Faccounts.google.com%2FManageAccount%3Fnc%3D1	C:/Users/curts/Downloads/Arduino%20AC%20Workshop/accounts.google.com/SignUp8dd9.html	(from https://accounts.google.com/SignUpWithoutGmail?dsh=1428813315007465846&continue=https%3A%2F%2Faccounts.google.com%2FManageAccount%3Fnc%3D1)
19:44:22	0/-1	---M--	302	error ('')			https://accounts.google.com/TOS?loc=US&hl=en	C:/Users/curts/Downloads/Arduino%20AC%20Workshop/accounts.google.com/TOS.14ac479.delayed	(from https://accounts.google.com/SignUp?dsh=1428813315007465846&continue=https%3A%2F%2Faccounts.google.com%2FManageAccount%3Fnc%3D1)
19:44:22	0/-1	---M--	302	error ('')			https://accounts.google.com/TOS?loc=US&hl=en&privacy=true	C:/Users/curts/Downloads/Arduino%20AC%20Workshop/accounts.google.com/TOS.14b07dc.delayed	(from https://accounts.google.com/SignUp?dsh=1428813315007465846&continue=https%3A%2F%2Faccounts.google.com%2FManageAccount%3Fnc%3D1)
19:44:22	0/-1	---M--	302	error ('')			https://accounts.google.com/TOS?loc=US&hl=en	C:/Users/curts/Downloads/Arduino%20AC%20Workshop/accounts.google.com/TOS.14cc479.delayed	(from https://accounts.google.com/SignUp?dsh=1428813315007465846&continue=https%3A%2F%2Faccounts.google.com%2FManageAccount%3Fnc%3D1)
